train_name,final_destination_station,delay_in_min,time,is_canceled,train_type,train_line_ride_id,train_line_station_num,arrival_planned_time,arrival_change_time,departure_planned_time,departure_change_time,id,source_month,train_cat,hour_dec,day_of_month,days_until_xmas,is_delayed,delay_pos_min,log_delay_pos,date,hour,minute,weekday,is_weekend,minutes_since_midnight,hour_sin,hour_cos,has_arrival_times,has_departure_times,event_type,arrival_delay_calc_min,departure_delay_calc_min,delay_matches_arrival_calc
RE 57,Dortmund Hbf,30,2025-12-09 13:47:00,False,RE,6.266179819464938e+18,10,2025-12-09 13:17:00,2025-12-09 13:47:00,,,6266179819464938673-2512091210-10,2025-12,Regional,13.783333333333331,9,15,True,30,3.4011973816621555,2025-12-09,13,47,1,False,827,-0.45009844103743474,-0.8929789434111371,True,False,arrival_only,30.0,,True
RB 52,Lüdenscheid,11,2025-12-09 13:48:00,False,RB,,1,,,2025-12-09 13:37:00,2025-12-09 13:48:00,-2721419467502953179-2512091337-1,2025-12,Regional,13.8,9,15,True,11,2.3978952727983707,2025-12-09,13,48,1,False,828,-0.4539904997395471,-0.8910065241883677,False,True,departure_only,,11.0,
ICE 1011,München Hbf,1,2025-12-09 13:51:00,False,ICE,8.564432605510707e+18,1,,,2025-12-09 13:50:00,2025-12-09 13:51:00,8564432605510706771-2512091350-1,2025-12,HighSpeed,13.85,9,15,True,1,0.0,2025-12-09,13,51,1,False,831,-0.46561452032511097,-0.8849876374630421,False,True,departure_only,,1.0,
RB 53,Iserlohn,29,2025-12-09 13:52:00,False,RB,,1,,,2025-12-09 13:23:00,2025-12-09 13:52:00,-4742536540666160103-2512091323-1,2025-12,Regional,13.866666666666667,9,15,True,29,3.367295829986474,2025-12-09,13,52,1,False,832,-0.46947156278589086,-0.8829475928589269,False,True,departure_only,,29.0,
RB 51,Enschede,0,2025-12-09 13:53:00,True,RB,6.425919936455187e+18,1,,,2025-12-09 13:53:00,2025-12-09 13:53:00,6425919936455187309-2512091353-1,2025-12,Regional,13.883333333333333,9,15,False,0,,2025-12-09,13,53,1,False,833,-0.47331966718484325,-0.8808907382053857,False,True,departure_only,,0.0,
RE 57,Bestwig,15,2025-12-09 13:56:00,False,RE,5.292909015936678e+18,1,,,2025-12-09 13:41:00,2025-12-09 13:56:00,5292909015936677425-2512091341-1,2025-12,Regional,13.933333333333334,9,15,True,15,2.70805020110221,2025-12-09,13,56,1,False,836,-0.48480962024633695,-0.8746197071393959,False,True,departure_only,,15.0,
RB 59,Dortmund Hbf,0,2025-12-09 13:56:00,True,RB,6.462990008644667e+18,12,2025-12-09 13:56:00,2025-12-09 13:56:00,,,6462990008644666941-2512091306-12,2025-12,Regional,13.933333333333334,9,15,False,0,,2025-12-09,13,56,1,False,836,-0.48480962024633695,-0.8746197071393959,True,False,arrival_only,0.0,,True
ICE 109,Freiburg(Breisgau) Hbf,20,2025-12-09 13:56:00,False,ICE,6.610086332469437e+18,8,2025-12-09 13:32:00,2025-12-09 13:53:00,2025-12-09 13:36:00,2025-12-09 13:56:00,6610086332469437335-2512091027-8,2025-12,HighSpeed,13.933333333333334,9,15,True,20,2.995732273553991,2025-12-09,13,56,1,False,836,-0.48480962024633695,-0.8746197071393959,True,True,both,21.0,20.0,True
RE 4,Dortmund Hbf,7,2025-12-09 13:58:00,False,RE,,24,2025-12-09 13:51:00,2025-12-09 13:58:00,,,-8162946535384153435-2512091121-24,2025-12,Regional,13.966666666666669,9,15,True,7,1.9459101490553132,2025-12-09,13,58,1,False,838,-0.49242356010346694,-0.8703556959398998,True,False,arrival_only,7.0,,True
S 1,Dortmund Hbf,23,2025-12-09 14:00:00,False,S,5.029427835321641e+18,39,2025-12-09 13:37:00,2025-12-09 14:00:00,,,5029427835321641326-2512091133-39,2025-12,S-Bahn,14.0,9,15,True,23,3.1354942159291497,2025-12-09,14,0,1,False,840,-0.4999999999999997,-0.8660254037844388,True,False,arrival_only,23.0,,True
S 2,Recklinghausen Hbf,13,2025-12-09 14:00:00,False,S,7.327424816321331e+16,1,,,2025-12-09 13:47:00,2025-12-09 14:00:00,73274248163213306-2512091347-1,2025-12,S-Bahn,14.0,9,15,True,13,2.5649493574615367,2025-12-09,14,0,1,False,840,-0.4999999999999997,-0.8660254037844388,False,True,departure_only,,13.0,
RE 1,Hamm(Westf)Hbf,45,2025-12-09 14:01:00,False,RE,7.920902974530227e+18,13,2025-12-09 13:14:00,2025-12-09 14:00:00,2025-12-09 13:16:00,2025-12-09 14:01:00,7920902974530226764-2512091149-13,2025-12,Regional,14.016666666666667,9,15,True,45,3.8066624897703196,2025-12-09,14,1,1,False,841,-0.5037739770455262,-0.8638355052043958,True,True,both,46.0,45.0,True
RE 3,Hamm(Westf)Hbf,4,2025-12-09 14:03:00,False,RE,1.584085457835268e+18,11,2025-12-09 13:56:00,2025-12-09 14:01:00,2025-12-09 13:59:00,2025-12-09 14:03:00,1584085457835268102-2512091245-11,2025-12,Regional,14.05,9,15,True,4,1.3862943611198906,2025-12-09,14,3,1,False,843,-0.5112930860770519,-0.8594064115014528,True,True,both,5.0,4.0,True
RE 3,Düsseldorf Hbf,1,2025-12-09 14:04:00,False,RE,,7,2025-12-09 13:59:00,2025-12-09 14:02:00,2025-12-09 14:03:00,2025-12-09 14:04:00,-7257175249075624136-2512091330-7,2025-12,Regional,14.066666666666666,9,15,True,1,0.0,2025-12-09,14,4,1,False,844,-0.5150380749100542,-0.8571673007021123,True,True,both,3.0,1.0,True
RE 34,Siegen Hbf,0,2025-12-09 14:05:00,False,RE,,1,,,2025-12-09 14:05:00,2025-12-09 14:05:00,-7313230737885072883-2512091405-1,2025-12,Regional,14.083333333333334,9,15,False,0,,2025-12-09,14,5,1,False,845,-0.5187732581605216,-0.8549118706729465,False,True,departure_only,,0.0,
RB 51,Dortmund Hbf,0,2025-12-09 14:06:00,True,RB,1.5124895191207363e+18,20,2025-12-09 14:06:00,2025-12-09 14:06:00,,,1512489519120736353-2512091203-20,2025-12,Regional,14.1,9,15,False,0,,2025-12-09,14,6,1,False,846,-0.5224985647159487,-0.8526401643540923,True,False,arrival_only,0.0,,True
RE 34,Dortmund Hbf,2,2025-12-09 14:06:00,False,RE,4.576566483125799e+18,14,2025-12-09 14:04:00,2025-12-09 14:06:00,,,4576566483125798681-2512091208-14,2025-12,Regional,14.1,9,15,True,2,0.6931471805599453,2025-12-09,14,6,1,False,846,-0.5224985647159487,-0.8526401643540923,True,False,arrival_only,2.0,,True
RE 6,Köln/Bonn Flughafen,2,2025-12-09 14:09:00,False,RE,,15,2025-12-09 14:05:00,2025-12-09 14:07:00,2025-12-09 14:07:00,2025-12-09 14:09:00,-1537926895448983288-2512091228-15,2025-12,Regional,14.15,9,15,True,2,0.6931471805599453,2025-12-09,14,9,1,False,849,-0.5336145159156115,-0.8457278217039733,True,True,both,2.0,2.0,True
S 1,Dortmund Hbf,17,2025-12-09 14:09:00,False,S,9.139817152920151e+18,15,2025-12-09 13:52:00,2025-12-09 14:09:00,,,9139817152920151297-2512091310-15,2025-12,S-Bahn,14.15,9,15,True,17,2.833213344056216,2025-12-09,14,9,1,False,849,-0.5336145159156115,-0.8457278217039733,True,False,arrival_only,17.0,,True
S 1,Solingen Hbf,17,2025-12-09 14:10:00,False,S,6.581884536940571e+18,1,,,2025-12-09 13:53:00,2025-12-09 14:10:00,6581884536940570270-2512091353-1,2025-12,S-Bahn,14.166666666666666,9,15,True,17,2.833213344056216,2025-12-09,14,10,1,False,850,-0.5372996083468236,-0.8433914458128858,False,True,departure_only,,17.0,
RB 51,Lünen Hbf,0,2025-12-09 14:12:00,True,RB,,1,,,2025-12-09 14:12:00,2025-12-09 14:12:00,-3581534742286229078-2512091412-1,2025-12,Regional,14.2,9,15,False,0,,2025-12-09,14,12,1,False,852,-0.5446390350150268,-0.8386705679454243,False,True,departure_only,,0.0,
RB 53,Dortmund Hbf,37,2025-12-09 14:13:00,False,RB,,10,2025-12-09 13:36:00,2025-12-09 14:13:00,,,-1540095783747567168-2512091250-10,2025-12,Regional,14.216666666666669,9,15,True,37,3.6109179126442243,2025-12-09,14,13,1,False,853,-0.548293229519914,-0.8362861558477594,True,False,arrival_only,37.0,,True
S 1,Essen Hbf,8,2025-12-09 14:16:00,False,S,,1,,,2025-12-09 14:08:00,2025-12-09 14:16:00,-7990158906624766101-2512091408-1,2025-12,S-Bahn,14.266666666666667,9,15,True,8,2.0794415416798357,2025-12-09,14,16,1,False,856,-0.559192903470747,-0.8290375725550415,False,True,departure_only,,8.0,
ICE 1010,Dortmund Hbf,13,2025-12-09 14:17:00,False,ICE,,14,2025-12-09 14:04:00,2025-12-09 14:17:00,,,-1202781486977583710-2512090827-14,2025-12,HighSpeed,14.283333333333331,9,15,True,13,2.5649493574615367,2025-12-09,14,17,1,False,857,-0.5628049276950682,-0.8265897491271889,True,False,arrival_only,13.0,,True
ICE 640,Düsseldorf Hbf,3,2025-12-09 14:17:00,False,ICE,,8,2025-12-09 14:11:00,2025-12-09 14:15:00,2025-12-09 14:14:00,2025-12-09 14:17:00,-6123363187143113361-2512091033-8,2025-12,HighSpeed,14.283333333333331,9,15,True,3,1.0986122886681098,2025-12-09,14,17,1,False,857,-0.5628049276950682,-0.8265897491271889,True,True,both,4.0,3.0,True
S 1,Dortmund Hbf,11,2025-12-09 14:18:00,False,S,8.616111623527032e+17,39,2025-12-09 14:07:00,2025-12-09 14:18:00,,,861611162352703215-2512091213-39,2025-12,S-Bahn,14.3,9,15,True,11,2.3978952727983707,2025-12-09,14,18,1,False,858,-0.5664062369248329,-0.8241261886220156,True,False,arrival_only,11.0,,True
RB 53,Iserlohn,26,2025-12-09 14:19:00,False,RB,,1,,,2025-12-09 13:53:00,2025-12-09 14:19:00,-3264091927227464129-2512091353-1,2025-12,Regional,14.316666666666666,9,15,True,26,3.258096538021482,2025-12-09,14,19,1,False,859,-0.5699967625963029,-0.8216469379421637,False,True,departure_only,,26.0,
RE 4,Aachen Hbf,10,2025-12-09 14:19:00,False,RE,,1,,,2025-12-09 14:09:00,2025-12-09 14:19:00,-2622178168605129962-2512091409-1,2025-12,Regional,14.316666666666666,9,15,True,10,2.302585092994046,2025-12-09,14,19,1,False,859,-0.5699967625963029,-0.8216469379421637,False,True,departure_only,,10.0,
RB 59,Soest,47,2025-12-09 14:20:00,True,RB,,1,,,2025-12-09 13:33:00,2025-12-09 14:20:00,-7564266346352321011-2512091333-1,2025-12,Regional,14.333333333333334,9,15,True,47,3.8501476017100584,2025-12-09,14,20,1,False,860,-0.5735764363510458,-0.819152044288992,False,True,departure_only,,47.0,
S 5,Dortmund Hbf,0,2025-12-09 14:22:00,True,S,1.797768397226851e+18,8,2025-12-09 14:22:00,2025-12-09 14:22:00,,,1797768397226851031-2512091351-8,2025-12,S-Bahn,14.366666666666667,9,15,False,0,,2025-12-09,14,22,1,False,862,-0.5807029557109398,-0.8141155183563192,True,False,arrival_only,0.0,,True
RB 43,Dortmund Hbf,1,2025-12-09 14:22:00,False,RB,6.188460767717823e+17,17,2025-12-09 14:21:00,2025-12-09 14:22:00,,,618846076771782234-2512091307-17,2025-12,Regional,14.366666666666667,9,15,True,1,0.0,2025-12-09,14,22,1,False,862,-0.5807029557109398,-0.8141155183563192,True,False,arrival_only,1.0,,True
S 2,Dortmund Hbf,11,2025-12-09 14:23:00,False,S,3.929073412113242e+18,11,2025-12-09 14:12:00,2025-12-09 14:23:00,,,3929073412113242252-2512091333-11,2025-12,S-Bahn,14.383333333333333,9,15,True,11,2.3978952727983707,2025-12-09,14,23,1,False,863,-0.5842496656374342,-0.8115739819650125,True,False,arrival_only,11.0,,True
RB 59,Soest,20,2025-12-09 14:23:00,True,RB,7.353100838925519e+18,1,,,2025-12-09 14:03:00,2025-12-09 14:23:00,7353100838925518835-2512091403-1,2025-12,Regional,14.383333333333333,9,15,True,20,2.995732273553991,2025-12-09,14,23,1,False,863,-0.5842496656374342,-0.8115739819650125,False,True,departure_only,,20.0,
S 1,Solingen Hbf,1,2025-12-09 14:24:00,False,S,7.31267960757245e+18,1,,,2025-12-09 14:23:00,2025-12-09 14:24:00,7312679607572449803-2512091423-1,2025-12,S-Bahn,14.4,9,15,True,1,0.0,2025-12-09,14,24,1,False,864,-0.587785252292473,-0.8090169943749476,False,True,departure_only,,1.0,
RE 6,Minden(Westf),30,2025-12-09 14:25:00,False,RE,,13,2025-12-09 13:53:00,2025-12-09 14:22:00,2025-12-09 13:55:00,2025-12-09 14:25:00,-4172396610637560515-2512091148-13,2025-12,Regional,14.416666666666666,9,15,True,30,3.4011973816621555,2025-12-09,14,25,1,False,865,-0.5913096483635824,-0.8064446042674825,True,True,both,29.0,30.0,True
RB 53,Dortmund Hbf,20,2025-12-09 14:26:00,False,RB,5.292576979709837e+18,10,2025-12-09 14:06:00,2025-12-09 14:26:00,,,5292576979709837058-2512091320-10,2025-12,Regional,14.433333333333334,9,15,True,20,2.995732273553991,2025-12-09,14,26,1,False,866,-0.5948227867513411,-0.8038568606172175,True,False,arrival_only,20.0,,True
RB 50,Dortmund Hbf,0,2025-12-09 14:27:00,True,RB,,11,2025-12-09 14:27:00,2025-12-09 14:27:00,,,-1769827820355603846-2512091334-11,2025-12,Regional,14.45,9,15,False,0,,2025-12-09,14,27,1,False,867,-0.598324600570659,-0.8012538126910607,True,False,arrival_only,0.0,,True
RB 32,Dortmund Hbf,1,2025-12-09 14:27:00,False,RB,4.726587940165041e+18,12,2025-12-09 14:26:00,2025-12-09 14:27:00,,,4726587940165041446-2512091334-12,2025-12,Regional,14.45,9,15,True,1,0.0,2025-12-09,14,27,1,False,867,-0.598324600570659,-0.8012538126910607,True,False,arrival_only,1.0,,True
S 1,Dortmund Hbf,5,2025-12-09 14:27:00,False,S,6.523076506687835e+18,15,2025-12-09 14:22:00,2025-12-09 14:27:00,,,6523076506687834694-2512091339-15,2025-12,S-Bahn,14.45,9,15,True,5,1.6094379124341003,2025-12-09,14,27,1,False,867,-0.598324600570659,-0.8012538126910607,True,False,arrival_only,5.0,,True
S 2,Essen Hbf,12,2025-12-09 14:29:00,False,S,,1,,,2025-12-09 14:17:00,2025-12-09 14:29:00,-1171884163876921941-2512091417-1,2025-12,S-Bahn,14.483333333333333,9,15,True,12,2.4849066497880004,2025-12-09,14,29,1,False,869,-0.6052939880428939,-0.7960020025346224,False,True,departure_only,,12.0,
RE 1,Hamm(Westf)Hbf,13,2025-12-09 14:29:00,False,RE,,13,2025-12-09 14:14:00,2025-12-09 14:28:00,2025-12-09 14:16:00,2025-12-09 14:29:00,-7517089442653776646-2512091249-13,2025-12,Regional,14.483333333333333,9,15,True,13,2.5649493574615367,2025-12-09,14,29,1,False,869,-0.6052939880428939,-0.7960020025346224,True,True,both,14.0,13.0,True
S 5,Hagen Hbf,0,2025-12-09 14:30:00,True,S,,1,,,2025-12-09 14:30:00,2025-12-09 14:30:00,-7643473453677584829-2512091430-1,2025-12,S-Bahn,14.5,9,15,False,0,,2025-12-09,14,30,1,False,870,-0.6087614290087207,-0.7933533402912352,False,True,departure_only,,0.0,
RE 57,Dortmund Hbf,14,2025-12-09 14:31:00,False,RE,,14,2025-12-09 14:17:00,2025-12-09 14:31:00,,,-6781676743732461038-2512091231-14,2025-12,Regional,14.516666666666667,9,15,True,14,2.6390573296152584,2025-12-09,14,31,1,False,871,-0.6122172800344494,-0.7906895737438433,True,False,arrival_only,14.0,,True
RE 57,Dortmund Hbf,14,2025-12-09 14:31:00,False,RE,2.4989276658235782e+17,20,2025-12-09 14:17:00,2025-12-09 14:31:00,,,249892766582357828-2512091152-20,2025-12,Regional,14.516666666666667,9,15,True,14,2.6390573296152584,2025-12-09,14,31,1,False,871,-0.6122172800344494,-0.7906895737438433,True,False,arrival_only,14.0,,True
IC 2047,Dresden Hbf,4,2025-12-09 14:32:00,False,IC,,1,,,2025-12-09 14:28:00,2025-12-09 14:32:00,-2950490356695221515-2512091428-1,2025-12,HighSpeed,14.533333333333331,9,15,True,4,1.3862943611198906,2025-12-09,14,32,1,False,872,-0.6156614753256582,-0.788010753606722,False,True,departure_only,,4.0,
RB 53,Iserlohn,9,2025-12-09 14:32:00,False,RB,8.231986245213633e+18,1,,,2025-12-09 14:23:00,2025-12-09 14:32:00,8231986245213632271-2512091423-1,2025-12,Regional,14.533333333333331,9,15,True,9,2.1972245773362196,2025-12-09,14,32,1,False,872,-0.6156614753256582,-0.788010753606722,False,True,departure_only,,9.0,
RB 32,Duisburg Hbf,0,2025-12-09 14:33:00,False,RB,,1,,,2025-12-09 14:33:00,2025-12-09 14:33:00,-4282092981453604832-2512091433-1,2025-12,Regional,14.55,9,15,False,0,,2025-12-09,14,33,1,False,873,-0.6190939493098341,-0.7853169308807448,False,True,departure_only,,0.0,
RB 59,Soest,0,2025-12-09 14:33:00,True,RB,3.9293689278331295e+18,1,,,2025-12-09 14:33:00,2025-12-09 14:33:00,3929368927833129408-2512091433-1,2025-12,Regional,14.55,9,15,False,0,,2025-12-09,14,33,1,False,873,-0.6190939493098341,-0.7853169308807448,False,True,departure_only,,0.0,
RB 50,Münster(Westf)Hbf,0,2025-12-09 14:35:00,True,RB,,1,,,2025-12-09 14:35:00,2025-12-09 14:35:00,-5974933427537373947-2512091435-1,2025-12,Regional,14.583333333333334,9,15,False,0,,2025-12-09,14,35,1,False,875,-0.6259234721840591,-0.7798844830928818,False,True,departure_only,,0.0,
RB 52,Dortmund Hbf,13,2025-12-09 14:36:00,False,RB,,15,2025-12-09 14:23:00,2025-12-09 14:36:00,,,-2705630686132825196-2512091303-15,2025-12,Regional,14.6,9,15,True,13,2.5649493574615367,2025-12-09,14,36,1,False,876,-0.6293203910498372,-0.777145961456971,True,False,arrival_only,13.0,,True
RB 43,Dorsten,2,2025-12-09 14:36:00,False,RB,5.861385423058359e+18,1,,,2025-12-09 14:34:00,2025-12-09 14:36:00,5861385423058359278-2512091434-1,2025-12,Regional,14.6,9,15,True,2,0.6931471805599453,2025-12-09,14,36,1,False,876,-0.6293203910498372,-0.777145961456971,False,True,departure_only,,2.0,
RE 11,Düsseldorf Hbf,16,2025-12-09 14:37:00,False,RE,,11,2025-12-09 14:19:00,2025-12-09 14:32:00,2025-12-09 14:21:00,2025-12-09 14:37:00,-5956988105220930423-2512091203-11,2025-12,Regional,14.616666666666667,9,15,True,16,2.772588722239781,2025-12-09,14,37,1,False,877,-0.6327053285625163,-0.7743926440821854,True,True,both,13.0,16.0,False
S 1,Essen Hbf,0,2025-12-09 14:38:00,False,S,,1,,,2025-12-09 14:38:00,2025-12-09 14:38:00,-7269905129955470213-2512091438-1,2025-12,S-Bahn,14.633333333333333,9,15,False,0,,2025-12-09,14,38,1,False,878,-0.6360782202777636,-0.7716245833877202,False,True,departure_only,,0.0,
RB 53,Dortmund Hbf,4,2025-12-09 14:40:00,False,RB,2.574563636296139e+18,10,2025-12-09 14:36:00,2025-12-09 14:40:00,,,2574563636296138616-2512091350-10,2025-12,Regional,14.666666666666666,9,15,True,4,1.3862943611198906,2025-12-09,14,40,1,False,880,-0.6427876096865389,-0.7660444431189783,True,False,arrival_only,4.0,,True
ICE 549,Berlin Ostbahnhof,54,2025-12-09 14:41:00,False,ICE,,6,2025-12-09 13:45:00,2025-12-09 14:38:00,2025-12-09 13:47:00,2025-12-09 14:41:00,-5225265888807154878-2512091251-6,2025-12,HighSpeed,14.683333333333334,9,15,True,54,3.9889840465642745,2025-12-09,14,41,1,False,881,-0.6461239796429636,-0.763232469782529,True,True,both,53.0,54.0,True
RB 52,Lüdenscheid,6,2025-12-09 14:43:00,False,RB,,1,,,2025-12-09 14:37:00,2025-12-09 14:43:00,-9213816901295508418-2512091437-1,2025-12,Regional,14.716666666666669,9,15,True,6,1.791759469228055,2025-12-09,14,43,1,False,883,-0.6527597524627221,-0.7575649843840498,False,True,departure_only,,6.0,
S 1,Dortmund Hbf,6,2025-12-09 14:43:00,False,S,6.543933912949283e+18,39,2025-12-09 14:37:00,2025-12-09 14:43:00,,,6543933912949283246-2512091233-39,2025-12,S-Bahn,14.716666666666669,9,15,True,6,1.791759469228055,2025-12-09,14,43,1,False,883,-0.6527597524627221,-0.7575649843840498,True,False,arrival_only,6.0,,True
S 2,Dortmund Hbf,4,2025-12-09 14:46:00,False,S,,14,2025-12-09 14:42:00,2025-12-09 14:46:00,,,-6239141365401698669-2512091350-14,2025-12,S-Bahn,14.766666666666667,9,15,True,4,1.3862943611198906,2025-12-09,14,46,1,False,886,-0.6626200482157372,-0.7489557207890024,True,False,arrival_only,4.0,,True
RE 57,Winterberg(Westf),6,2025-12-09 14:47:00,False,RE,,1,,,2025-12-09 14:41:00,2025-12-09 14:47:00,-6829538668622755191-2512091441-1,2025-12,Regional,14.783333333333331,9,15,True,6,1.791759469228055,2025-12-09,14,47,1,False,887,-0.6658816660008342,-0.7460573750616997,False,True,departure_only,,6.0,
RE 57,Warburg(Westf),6,2025-12-09 14:47:00,False,RE,1.5268506756026867e+18,1,,,2025-12-09 14:41:00,2025-12-09 14:47:00,1526850675602686825-2512091441-1,2025-12,Regional,14.783333333333331,9,15,True,6,1.791759469228055,2025-12-09,14,47,1,False,887,-0.6658816660008342,-0.7460573750616997,False,True,departure_only,,6.0,
RB 51,Dortmund Hbf,0,2025-12-09 14:47:00,True,RB,7.018098986761076e+18,5,2025-12-09 14:47:00,2025-12-09 14:47:00,,,7018098986761075885-2512091431-5,2025-12,Regional,14.783333333333331,9,15,False,0,,2025-12-09,14,47,1,False,887,-0.6658816660008342,-0.7460573750616997,True,False,arrival_only,0.0,,True
ICE 941,Berlin Ostbahnhof,2,2025-12-09 14:48:00,True,ICE,,6,2025-12-09 14:43:00,2025-12-09 14:43:00,2025-12-09 14:46:00,2025-12-09 14:48:00,-1360629902197387952-2512091351-6,2025-12,HighSpeed,14.8,9,15,True,2,0.6931471805599453,2025-12-09,14,48,1,False,888,-0.6691306063588582,-0.7431448254773942,True,True,both,0.0,2.0,True
ICE 951,Berlin Ostbahnhof,2,2025-12-09 14:48:00,True,ICE,,6,2025-12-09 14:43:00,2025-12-09 14:43:00,2025-12-09 14:46:00,2025-12-09 14:48:00,-924677539889216592-2512091351-6,2025-12,HighSpeed,14.8,9,15,True,2,0.6931471805599453,2025-12-09,14,48,1,False,888,-0.6691306063588582,-0.7431448254773942,True,True,both,0.0,2.0,True
S 2,Recklinghausen Hbf,4,2025-12-09 14:51:00,False,S,7.226496359025612e+17,1,,,2025-12-09 14:47:00,2025-12-09 14:51:00,722649635902561194-2512091447-1,2025-12,S-Bahn,14.85,9,15,True,4,1.3862943611198906,2025-12-09,14,51,1,False,891,-0.6788007455329418,-0.7343225094356854,False,True,departure_only,,4.0,
RE 11,Kassel-Wilhelmshöhe,12,2025-12-09 14:51:00,False,RE,6.748924163537832e+18,8,2025-12-09 14:37:00,2025-12-09 14:48:00,2025-12-09 14:39:00,2025-12-09 14:51:00,6748924163537832180-2512091336-8,2025-12,Regional,14.85,9,15,True,12,2.4849066497880004,2025-12-09,14,51,1,False,891,-0.6788007455329418,-0.7343225094356854,True,True,both,11.0,12.0,True
RB 51,Enschede,0,2025-12-09 14:53:00,True,RB,5.52712521268907e+18,1,,,2025-12-09 14:53:00,2025-12-09 14:53:00,5527125212689070504-2512091453-1,2025-12,Regional,14.883333333333333,9,15,False,0,,2025-12-09,14,53,1,False,893,-0.6851829903263591,-0.7283709698824002,False,True,departure_only,,0.0,
S 1,Dortmund Hbf,1,2025-12-09 14:53:00,False,S,2.1416908019287332e+18,15,2025-12-09 14:52:00,2025-12-09 14:53:00,,,2141690801928733249-2512091410-15,2025-12,S-Bahn,14.883333333333333,9,15,True,1,0.0,2025-12-09,14,53,1,False,893,-0.6851829903263591,-0.7283709698824002,True,False,arrival_only,1.0,,True
RB 59,Dortmund Hbf,28,2025-12-09 14:54:00,True,RB,5.64496120173122e+18,12,2025-12-09 14:26:00,2025-12-09 14:54:00,,,5644961201731220829-2512091336-12,2025-12,Regional,14.9,9,15,True,28,3.332204510175204,2025-12-09,14,54,1,False,894,-0.6883545756937541,-0.7253743710122875,True,False,arrival_only,28.0,,True
RE 4,Dortmund Hbf,5,2025-12-09 14:56:00,False,RE,4.98348431277668e+18,24,2025-12-09 14:51:00,2025-12-09 14:56:00,,,4983484312776680045-2512091222-24,2025-12,Regional,14.933333333333334,9,15,True,5,1.6094379124341003,2025-12-09,14,56,1,False,896,-0.6946583704589974,-0.7193398003386511,True,False,arrival_only,5.0,,True
S 1,Solingen Hbf,3,2025-12-09 14:56:00,False,S,6.880604354143291e+18,1,,,2025-12-09 14:53:00,2025-12-09 14:56:00,6880604354143291759-2512091453-1,2025-12,S-Bahn,14.933333333333334,9,15,True,3,1.0986122886681098,2025-12-09,14,56,1,False,896,-0.6946583704589974,-0.7193398003386511,False,True,departure_only,,3.0,
