obs_id,pareto_shape
1007,-0.1266171019076388
1008,-0.03833776990058283
1009,-0.03833776990058283
1010,-0.13731982972398948
1011,-0.057495678970920464
1012,-0.14217832510933795
1013,-0.10325275903514378
1014,-0.09365578712216079
1015,-0.09954509389677496
1016,-0.07074793746853301
1017,-0.07427905749687783
1018,0.0036368674201612567
1019,-0.09492036760748747
1020,-0.09427274277112932
1021,-0.08890479272312786
1022,-0.09013254596866958
1023,-0.02047452691785924
1024,-0.017837933747584685
1025,-0.05625520394234725
1026,-0.05281262929092046
1027,-0.03898817838358462
1028,-0.09021606068537637
1029,-0.05378553278284075
1030,-0.13813308817454692
1031,-0.04135411210398698
1032,-0.10913555333347758
1033,0.015337509924564396
1034,-0.08973438547722916
1035,-0.03944227250226464
1036,-0.03949876724313362
1037,-0.09370114240200396
1038,-0.10506650729929955
1039,-0.054328288719506075
1040,-0.09597439085307163
1041,-0.09232657794409656
1042,-0.044367554703762774
1043,-0.08723728630774528
1044,-0.09391935022355212
1045,-0.13618243119359794
1046,-0.09220529715243209
1047,-0.041197845183712764
1048,-0.09140369321015367
1049,-0.058719730586821395
1050,-0.04163064734088389
1051,-0.055109769510571276
1052,-0.060711909576177225
1053,0.0015963512755778435
1054,-0.05396938938588912
1055,-0.10861469979855728
1056,-0.08127598832993708
1057,-0.0593475020509772
1058,-0.08892005547078184
1059,-0.18564520755236313
1060,0.004227165028032506
1061,-0.04778994459520853
1062,-0.10780462949556574
1063,-0.043877230340085685
1064,-0.11548512064016386
1065,-0.0932528074869697
1066,-0.07554448815222847
1067,-0.09273779778718921
1068,-0.14823471492162046
1069,-0.10222177180635532
1070,-0.02431124187973097
1071,-0.1370861016344313
1072,-0.09715911753245976
1073,-0.1190711529350248
1074,-0.09688350775572938
1075,-0.04689599204250391
1076,-0.10141928464936327
1077,-0.061289172945554006
1078,-0.05206569336289258
1079,-0.06480866101689127
1080,-0.08913782766807693
1081,-0.012584394812957398
1082,0.02692138140604732
1083,-0.08307589003220277
1084,0.011955671741853338
1085,-0.0627368478758587
1086,-0.06306396310143077
1087,-0.0601953139252843
1088,-0.09551294333408197
1089,-0.040251315821768385
1090,-0.02368200353544909
1091,-0.04913528852929781
1092,-0.05320237628228214
1093,0.06523356669117328
1094,-0.05886359392020757
1095,-0.054052038376813404
1096,-0.1737732356275662
1097,-0.027403463418050278
1098,-0.005524051652284193
1099,-0.08606151836427314
1100,-0.04441140795571754
1101,-0.09008409714379065
1102,0.0909098068207628
1103,0.021118503534147695
1104,0.025568240456053843
1105,-0.06607015375539636
1106,-0.06144221666658672
1107,0.03423591161795403
1108,-0.0798640611594996
1109,-0.06259673162771251
1110,-0.08201935716359902
1111,-0.08992766210459972
1112,-0.049002443969507196
1113,-0.11212599462603072
1114,-0.0622493635325463
1115,-0.038940865116624694
1116,-0.05650993577702881
1117,-0.07895241952488091
1118,0.09728540911575549
1119,0.010503898025693684
1120,-0.10633062164257658
1121,-0.07826530090504273
1122,-0.05304793371336417
1123,-0.16543044729890216
1124,-0.03939123056085894
1125,-0.018219424966405322
1126,-0.10981460395571677
1127,-0.01690992065864576
1128,-0.041330096331351804
1129,-0.03268853975531422
1130,0.0369068523441335
1131,-0.0006127295266290516
1132,0.08871619678796043
1133,0.03155550936901606
1134,-0.12259205523877284
1135,-0.06566171349721638
1136,-0.04827537965995761
1137,-0.03867963980880015
1138,-0.013769893595418695
1139,-0.05232971995493408
1140,-0.035846407503918404
1141,-0.11888375918949287
1142,0.025696634539192714
1143,-0.04471261417783356
1144,-0.056632097966722444
1145,-0.003944114994084532
1146,-0.15907563916783765
1147,-0.05613854646267535
1148,-0.0794203408496556
1149,-0.047595411353856795
1150,-0.06895465974165585
1151,0.03232311933400752
1152,-0.047269277824087574
1153,-0.04676878714116108
1154,-0.031972296318735355
1155,-0.05142918936688661
1156,-0.10197318845205565
1157,-0.037509594184694794
1158,-0.05090782775825457
1159,-0.04869693431543934
