obs,pareto_shape
1047,0.012415984935690301
1048,-0.07746254077527084
1049,-0.0036623215743024303
1050,-0.016229259196582208
1051,0.01573434892968815
1052,-0.009746649805598046
1053,-0.014110743563307777
1054,-0.11677830501734789
1055,-0.11677830501734789
1056,-0.12556440155559637
1057,-0.08153210200684242
1058,-0.009734711110153088
1059,-0.11336058144478596
1060,0.015741935073590178
1061,-0.12661552431909934
1062,-0.04976455766528982
1063,-0.007933108857819495
1064,-0.044758981562944715
1065,0.014344011369712707
1066,-0.016516565832275808
1067,-0.11486585171979863
1068,-0.07732819426986065
1069,-0.00300424494958228
1070,-0.011145561103034732
1071,-0.029608215918734342
1072,0.01739235887357699
1073,-0.10959602445266217
1074,-0.011520091845895522
1075,-0.012809075218394216
1076,-0.006319173263870757
1077,-0.005555822761179082
1078,-0.10337589372842922
1079,-0.059079136809022374
1080,-0.09792783833961607
1081,-0.09300756922788948
1082,-0.10710737945768643
1083,-0.10909322800828296
1084,-0.07611808610969553
1085,-0.08876613709509046
1086,-0.013318128501271807
1087,0.016285062154407972
1088,-0.10920946189400749
1089,-0.007905517821910134
1090,0.01989860783636899
1091,-0.09343156264678051
1092,-0.008899920809403624
1093,-0.11046977490600614
1094,0.03039757078751657
1095,-0.005307955379466488
1096,-0.06859273479985482
1097,-0.0020751073843963247
1098,0.03766804168614933
1099,-0.06443852637643165
1100,0.00431614339890764
1101,-0.09758604780805606
1102,-0.023022840487795664
1103,-0.09405297573663936
1104,-0.056479914184525915
1105,0.030296297078553153
1106,-0.09550167843742215
1107,-0.11445166211016476
1108,-0.056175476129585816
1109,-0.00415122839808436
1110,0.004610891692552845
1111,0.03569534413919968
1112,0.005700426616787523
1113,-0.05397840999561579
1114,-0.09449369948210495
1115,-0.007105352502996144
1116,-0.007105352502996144
1117,-0.015180027034651
1118,0.00258353662333527
1119,0.00258353662333527
1120,-0.0650177084659813
1121,-0.01756767650105609
1122,-0.09806423966021549
1123,0.010425981751308818
1124,0.010425981751308818
1125,0.029702258032919156
1126,-0.09020066142587939
1127,-0.057643040710836466
1128,0.014011351389681185
1129,0.009023018080417607
1130,-0.0861025110201025
1131,-0.11152318861549197
1132,0.013988084996581622
1133,-0.09613228921001621
1134,0.014813885047218428
1135,-0.12107388242879626
1136,0.012529636876537242
1137,0.01704457645456692
1138,0.01799893704224519
1139,-0.019128949541357056
1140,-0.11936376654328863
1141,-0.08475580860046582
1142,0.009956868395965452
1143,0.00856257879668851
1144,-0.09450855600415037
1145,0.015821426618231965
1146,-0.09618257927725703
1147,-0.0036361280836349273
1148,0.007550658581885465
1149,0.012564180846757532
1150,-0.04109436879239789
1151,0.021782516470010557
1152,-0.11481585485916296
1153,0.02258654440423411
1154,-0.08927028357445481
1155,0.008252258426615106
1156,-0.10268234789696329
1157,-0.1045262591675699
1158,-0.05063064724742732
1159,-0.08850125047827974
1160,0.0015383596022003204
1161,-0.0006087068644876584
1162,-0.08611378879694033
1163,0.02117240456497869
1164,-0.11351156083960819
1165,-0.11568240442344714
1166,0.005081655363697693
1167,-0.024997393849479153
1168,-0.024997393849479153
1169,-0.04174957449255323
1170,-0.08244621445435299
1171,0.012042429879088334
1172,0.016512676590965957
1173,-0.025540199082856457
1174,-0.10277379801414051
